2025-07-15 01:22:12.009 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:117 - maas/ext/maas/scripts/optimized/HumanEval/train/round_2
2025-07-15 02:23:15.778 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:23:15.778 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:23:21.030 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:23:21.031 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:23:26.252 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:23:26.253 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:23:26.325 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:23:26.325 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:23:28.391 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:23:28.391 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:23:30.922 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:23:30.923 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:23:33.507 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:23:33.507 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:23:35.962 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:23:35.962 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:23:38.446 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:23:38.446 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:23:40.520 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:23:40.520 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:23:43.527 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:23:43.527 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:23:43.869 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:23:43.869 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:23:52.512 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:23:52.512 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:23:53.017 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:23:53.017 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:23:55.255 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:23:55.255 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:23:59.279 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:23:59.279 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:24:03.840 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:24:03.840 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:24:08.221 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:24:08.221 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:24:17.022 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:24:17.022 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:24:17.799 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:24:17.799 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:24:20.590 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:24:20.590 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:24:23.390 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:24:23.390 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:24:29.207 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:24:29.207 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:24:30.621 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-15 02:24:30.621 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-15 02:33:55.807 | INFO     | maas.ext.maas.benchmark.benchmark:save_results_to_csv:86 - Results saved to maas/ext/maas/scripts/optimized/HumanEval/test/round_3/0.92366_20250715_023355.csv
2025-07-15 02:33:55.808 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:250 - Average score on HumanEval dataset: 0.92366
2025-07-15 15:08:28.503 | INFO     | maas.ext.maas.scripts.optimizer:test:157 - maas/ext/maas/scripts/optimized/HumanEval/train/round_3/HumanEval_controller_sample4.pth
2025-07-15 15:10:10.494 | INFO     | maas.ext.maas.scripts.optimizer:test:157 - maas/ext/maas/scripts/optimized/HumanEval/train/round_3/HumanEval_controller_sample4.pth
2025-07-15 15:13:30.250 | INFO     | maas.ext.maas.benchmark.humaneval:evaluate_problem:159 - Maximum retries reached. Skipping this sample. Error: Extra data: line 1 column 5 (char 4)
2025-07-15 15:13:36.649 | INFO     | maas.ext.maas.benchmark.humaneval:evaluate_problem:159 - Maximum retries reached. Skipping this sample. Error: Extra data: line 1 column 5 (char 4)
2025-07-15 15:14:47.149 | INFO     | maas.ext.maas.benchmark.humaneval:evaluate_problem:159 - Maximum retries reached. Skipping this sample. Error: Extra data: line 1 column 5 (char 4)
2025-07-15 15:14:49.992 | INFO     | maas.ext.maas.benchmark.humaneval:evaluate_problem:159 - Maximum retries reached. Skipping this sample. Error: too many values to unpack (expected 2)
2025-07-15 15:14:50.030 | INFO     | maas.ext.maas.benchmark.benchmark:save_results_to_csv:86 - Results saved to maas/ext/maas/scripts/optimized/HumanEval/test/round_3/0.00000_20250715_151449.csv
2025-07-15 15:14:50.031 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:250 - Average score on HumanEval dataset: 0.00000
2025-07-15 15:18:32.393 | INFO     | maas.ext.maas.scripts.optimizer:test:157 - maas/ext/maas/scripts/optimized/HumanEval/train/round_3/HumanEval_controller_sample4.pth
2025-07-15 15:19:23.059 | INFO     | maas.ext.maas.benchmark.benchmark:save_results_to_csv:86 - Results saved to maas/ext/maas/scripts/optimized/HumanEval/test/round_3/1.00000_20250715_151923.csv
2025-07-15 15:19:23.059 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:250 - Average score on HumanEval dataset: 1.00000
2025-07-15 15:20:21.606 | INFO     | maas.ext.maas.scripts.optimizer:test:157 - maas/ext/maas/scripts/optimized/HumanEval/train/round_3/HumanEval_controller_sample4.pth
2025-07-15 15:20:46.539 | INFO     | maas.ext.maas.benchmark.benchmark:save_results_to_csv:86 - Results saved to maas/ext/maas/scripts/optimized/HumanEval/test/round_3/1.00000_20250715_152046.csv
2025-07-15 15:20:46.540 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:250 - Average score on HumanEval dataset: 1.00000
2025-07-15 15:22:17.145 | INFO     | maas.ext.maas.scripts.optimizer:test:157 - maas/ext/maas/scripts/optimized/HumanEval/train/round_3/HumanEval_controller_sample4.pth
2025-07-15 15:54:08.446 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:118 - maas/ext/maas/scripts/optimized/GSM8K/train/round_1
2025-07-15 15:54:08.485 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 15:54:28.241 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:66 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 15:54:28.242 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:66 - Maximum retries reached. Skipping this sample. Error: 'Workflow' object has no attribute 'llm_ins'
2025-07-15 15:54:28.243 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 15:54:28.319 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:215 - Repetition 1: Batch 1 Loss does not require grad and was skipped.
2025-07-15 15:54:28.344 | INFO     | maas.ext.maas.benchmark.benchmark:save_results_to_csv:86 - Results saved to maas/ext/maas/scripts/optimized/GSM8K/train/round_1/0.00000_20250715_155428.csv
2025-07-15 15:54:28.344 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:258 - Average score on GSM8K dataset: 0.00000
2025-07-15 15:54:28.511 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:264 - Saved controller parameters to maas/ext/maas/scripts/optimized/GSM8K/train/round_1/GSM8K_controller_sample1.pth
2025-07-15 15:54:28.511 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:265 - Successfully Finish Training
2025-07-15 15:54:28.516 | INFO     | maas.ext.maas.scripts.optimizer:optimize:96 - Score for round 1: 0.0
2025-07-15 15:55:21.663 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:118 - maas/ext/maas/scripts/optimized/GSM8K/train/round_1
2025-07-15 15:55:21.702 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 15:55:47.290 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:66 - Maximum retries reached. Skipping this sample. Error: Extra data: line 1 column 5 (char 4)
2025-07-15 15:55:59.905 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:66 - Maximum retries reached. Skipping this sample. Error: RetryError[<Future at 0x7e82a8e51be0 state=finished raised JSONDecodeError>]
2025-07-15 15:55:59.906 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 15:55:59.997 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:215 - Repetition 1: Batch 1 Loss does not require grad and was skipped.
2025-07-15 15:56:00.016 | INFO     | maas.ext.maas.benchmark.benchmark:save_results_to_csv:86 - Results saved to maas/ext/maas/scripts/optimized/GSM8K/train/round_1/0.00000_20250715_155559.csv
2025-07-15 15:56:00.016 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:258 - Average score on GSM8K dataset: 0.00000
2025-07-15 15:56:00.256 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:264 - Saved controller parameters to maas/ext/maas/scripts/optimized/GSM8K/train/round_1/GSM8K_controller_sample1.pth
2025-07-15 15:56:00.256 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:265 - Successfully Finish Training
2025-07-15 15:56:00.257 | INFO     | maas.ext.maas.scripts.optimizer:optimize:96 - Score for round 1: 0.0
2025-07-15 15:59:42.408 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:118 - maas/ext/maas/scripts/optimized/GSM8K/train/round_1
2025-07-15 15:59:42.444 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 16:00:02.815 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:66 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 16:00:14.093 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:66 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 16:00:14.094 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 16:00:14.171 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:215 - Repetition 1: Batch 1 Loss does not require grad and was skipped.
2025-07-15 16:00:14.192 | INFO     | maas.ext.maas.benchmark.benchmark:save_results_to_csv:86 - Results saved to maas/ext/maas/scripts/optimized/GSM8K/train/round_1/0.00000_20250715_160014.csv
2025-07-15 16:00:14.192 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:258 - Average score on GSM8K dataset: 0.00000
2025-07-15 16:00:14.427 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:264 - Saved controller parameters to maas/ext/maas/scripts/optimized/GSM8K/train/round_1/GSM8K_controller_sample1.pth
2025-07-15 16:00:14.428 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:265 - Successfully Finish Training
2025-07-15 16:00:14.428 | INFO     | maas.ext.maas.scripts.optimizer:optimize:96 - Score for round 1: 0.0
2025-07-15 16:07:20.928 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:118 - maas/ext/maas/scripts/optimized/GSM8K/train/round_1
2025-07-15 16:07:20.964 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 16:07:41.280 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:66 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 16:07:41.280 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:66 - Maximum retries reached. Skipping this sample. Error: '-2'
2025-07-15 16:07:41.281 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 16:07:41.339 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:215 - Repetition 1: Batch 1 Loss does not require grad and was skipped.
2025-07-15 16:07:41.360 | INFO     | maas.ext.maas.benchmark.benchmark:save_results_to_csv:86 - Results saved to maas/ext/maas/scripts/optimized/GSM8K/train/round_1/0.00000_20250715_160741.csv
2025-07-15 16:07:41.361 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:258 - Average score on GSM8K dataset: 0.00000
2025-07-15 16:07:41.599 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:264 - Saved controller parameters to maas/ext/maas/scripts/optimized/GSM8K/train/round_1/GSM8K_controller_sample1.pth
2025-07-15 16:07:41.599 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:265 - Successfully Finish Training
2025-07-15 16:07:41.601 | INFO     | maas.ext.maas.scripts.optimizer:optimize:96 - Score for round 1: 0.0
2025-07-15 16:46:56.081 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:118 - maas/ext/maas/scripts/optimized/GSM8K/train/round_1
2025-07-15 16:46:56.119 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 16:47:16.589 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:66 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 16:47:26.270 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:66 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 16:47:26.271 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 16:47:26.351 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:215 - Repetition 1: Batch 1 Loss does not require grad and was skipped.
2025-07-15 16:47:26.370 | INFO     | maas.ext.maas.benchmark.benchmark:save_results_to_csv:86 - Results saved to maas/ext/maas/scripts/optimized/GSM8K/train/round_1/0.00000_20250715_164726.csv
2025-07-15 16:47:26.370 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:258 - Average score on GSM8K dataset: 0.00000
2025-07-15 16:47:26.605 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:264 - Saved controller parameters to maas/ext/maas/scripts/optimized/GSM8K/train/round_1/GSM8K_controller_sample1.pth
2025-07-15 16:47:26.605 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:265 - Successfully Finish Training
2025-07-15 16:47:26.606 | INFO     | maas.ext.maas.scripts.optimizer:optimize:96 - Score for round 1: 0.0
2025-07-15 17:02:21.900 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:119 - maas/ext/maas/scripts/optimized/GSM8K/train/round_1
2025-07-15 17:02:21.937 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 17:06:24.891 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:119 - maas/ext/maas/scripts/optimized/MATH/train/round_12
2025-07-15 17:06:24.928 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 17:09:01.638 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: '-2'
2025-07-15 17:09:41.828 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 17:11:22.269 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 17:12:16.920 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: '-2'
2025-07-15 17:12:16.930 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 17:12:17.016 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:215 - Repetition 1: Batch 1 Loss does not require grad and was skipped.
2025-07-15 17:13:47.406 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:119 - maas/ext/maas/scripts/optimized/MATH/train/round_12
2025-07-15 17:13:47.442 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 17:14:53.562 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 17:19:09.724 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:119 - maas/ext/maas/scripts/optimized/MATH/train/round_12
2025-07-15 17:19:09.760 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 17:21:22.627 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 17:21:22.629 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 17:21:22.712 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:215 - Repetition 1: Batch 1 Loss does not require grad and was skipped.
2025-07-15 17:21:22.732 | INFO     | maas.ext.maas.benchmark.benchmark:save_results_to_csv:86 - Results saved to maas/ext/maas/scripts/optimized/MATH/train/round_12/0.00000_20250715_172122.csv
2025-07-15 17:21:22.732 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:258 - Average score on MATH dataset: 0.00000
2025-07-15 17:21:22.899 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:264 - Saved controller parameters to maas/ext/maas/scripts/optimized/MATH/train/round_12/MATH_controller_sample1.pth
2025-07-15 17:21:22.900 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:265 - Successfully Finish Training
2025-07-15 17:21:22.900 | INFO     | maas.ext.maas.scripts.optimizer:optimize:96 - Score for round 1: 0.0
2025-07-15 17:24:28.668 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:119 - maas/ext/maas/scripts/optimized/MATH/train/round_715
2025-07-15 17:24:28.719 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 17:27:07.351 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: '-2'
2025-07-15 17:27:34.400 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 17:31:03.110 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:119 - maas/ext/maas/scripts/optimized/GSM8K/train/round_715
2025-07-15 17:31:03.147 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 17:31:23.448 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:66 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-15 17:31:23.900 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 17:31:23.902 | INFO     | maas.ext.maas.scripts.optimizer:optimize:84 - Error occurred: expected Tensor as element 1 in argument 0, but got float. Retrying... (Attempt 1/1)
2025-07-15 17:31:23.902 | INFO     | maas.ext.maas.scripts.optimizer:optimize:86 - Max retries reached. Moving to next round.
2025-07-15 17:31:28.907 | INFO     | maas.ext.maas.scripts.optimizer:optimize:96 - Score for round 1: None
2025-07-15 17:45:53.651 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:119 - maas/ext/maas/scripts/optimized/GSM8K/train/round_715
2025-07-15 17:45:53.687 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/1
2025-07-15 17:46:13.794 | INFO     | maas.ext.maas.benchmark.gsm8k:evaluate_problem:67 - Maximum retries reached. Skipping this sample. Error: '-2'
2025-07-15 17:46:13.795 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 17:46:13.860 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:215 - Repetition 1: Batch 1 Loss does not require grad and was skipped.
2025-07-15 17:46:13.883 | INFO     | maas.ext.maas.benchmark.benchmark:save_results_to_csv:86 - Results saved to maas/ext/maas/scripts/optimized/GSM8K/train/round_715/0.00000_20250715_174613.csv
2025-07-15 17:46:13.883 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:258 - Average score on GSM8K dataset: 0.00000
2025-07-15 17:46:14.075 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:264 - Saved controller parameters to maas/ext/maas/scripts/optimized/GSM8K/train/round_715/GSM8K_controller_sample1.pth
